['closedAt'],['createdAt'],['title'],['url']
,2017-5/24,"Encoding an animated image requires all frames to be loaded into memory, can lead to OutOfMemoryExceptions",https://github.com/SixLabors/ImageSharp/issues/222
2018-3/5,2017-5/24,Decoded image has missing rows of pixels on Android,https://github.com/SixLabors/ImageSharp/issues/223
2017-11/8,2017-5/25,jpg.decodedBlock should it release memory after usage?,https://github.com/SixLabors/ImageSharp/issues/224
2018-8/7,2017-5/25,Implement pluggable memory management,https://github.com/SixLabors/ImageSharp/issues/225
2017-5/25,2017-5/25,Converting resized Image<Rgba32> to a stream,https://github.com/SixLabors/ImageSharp/issues/226
2017-5/29,2017-5/26,Inconsistent Primitives,https://github.com/SixLabors/ImageSharp/issues/227
2017-5/27,2017-5/27,Full Framework Support,https://github.com/SixLabors/ImageSharp/issues/228
2017-6/1,2017-5/28,ArgumentOutOfRangeExceptions when drawing lines with negative Y coordinates,https://github.com/SixLabors/ImageSharp/issues/229
2017-5/30,2017-5/29,.Net 4.5 DLL in Nuget,https://github.com/SixLabors/ImageSharp/issues/231
2017-5/31,2017-5/30,Wrong result file resolution,https://github.com/SixLabors/ImageSharp/issues/233
2017-5/31,2017-5/31,How to know whether a jpg is progressive?,https://github.com/SixLabors/ImageSharp/issues/235
2017-6/1,2017-6/1,Lines drawn to negative coordinates will have missing parts based on angle,https://github.com/SixLabors/ImageSharp/issues/237
2017-6/2,2017-6/1,ImageSharp.ImageFormatException : Unknown marker when resizing image,https://github.com/SixLabors/ImageSharp/issues/238
2017-6/1,2017-6/1,Needed Encoding and Decoding features in Image Filter,https://github.com/SixLabors/ImageSharp/issues/239
2019-8/8,2017-6/6,Feature proposal: interlaced PNG encoding,https://github.com/SixLabors/ImageSharp/issues/244
2017-10/6,2017-6/7,Pixeldata not correct when reading certain JPEG,https://github.com/SixLabors/ImageSharp/issues/245
2017-6/14,2017-6/11,"Make MathF, Constants, and ComparableExtensions public",https://github.com/SixLabors/ImageSharp/issues/246
2017-6/15,2017-6/14,Cannot load 48 bpp PNG (Bit depth is not supported or not valid),https://github.com/SixLabors/ImageSharp/issues/247
2018-11/24,2017-6/15,OutOfMemoryException when loading png image,https://github.com/SixLabors/ImageSharp/issues/248
,2017-6/20,Read/Write Custom Png Chunk,https://github.com/SixLabors/ImageSharp/issues/251
2017-10/11,2017-6/20,"DrawImage doesn't overlay the ""x"" position properly if ""x"" is < 0",https://github.com/SixLabors/ImageSharp/issues/252
2017-10/11,2017-6/25,Enabled Decoding/Encoding Gifs to ignore all but the first frame,https://github.com/SixLabors/ImageSharp/issues/255
2017-6/27,2017-6/25,ImageSharp is incompatible with NetcoreApp1.1,https://github.com/SixLabors/ImageSharp/issues/256
2018-1/19,2017-6/26,Is there any equivalent for System.Drawing.Image.GetPixelFormatSize()?,https://github.com/SixLabors/ImageSharp/issues/258
2017-6/26,2017-6/26,"Gif quality after resize is bad, the image quality setting doesn't affect properly",https://github.com/SixLabors/ImageSharp/issues/259
2017-10/6,2017-6/28,JpegEncoderOptions quality documentation misleading (kinda),https://github.com/SixLabors/ImageSharp/issues/260
2017-6/30,2017-6/28,ICC : Culture is not supported,https://github.com/SixLabors/ImageSharp/issues/261
2017-10/3,2017-6/28,Add option to GifEncoder to enable dithering for animated gifs,https://github.com/SixLabors/ImageSharp/issues/262
2017-6/28,2017-6/28,Feedback after text wrapping,https://github.com/SixLabors/ImageSharp/issues/263
2017-9/14,2017-6/28,Option to have image operations return new images instead of mutating source image,https://github.com/SixLabors/ImageSharp/issues/265
2018-5/23,2017-7/3,Corrupted text while scaling with TextMeasurer,https://github.com/SixLabors/ImageSharp/issues/267
2017-10/6,2017-7/4,Rotating an image does not update relevant EXIF data,https://github.com/SixLabors/ImageSharp/issues/268
2017-8/12,2017-7/4,Rotating an image by negative amount results in the wrong rotation,https://github.com/SixLabors/ImageSharp/issues/269
2017-7/6,2017-7/6,Could not load file or assembly System.ValueTuple,https://github.com/SixLabors/ImageSharp/issues/270
2017-7/6,2017-7/6,AutoOrient crashes while reading orientation value,https://github.com/SixLabors/ImageSharp/issues/271
2017-7/7,2017-7/7,Async Support is missing,https://github.com/SixLabors/ImageSharp/issues/272
2017-8/12,2017-7/13,"Image.Load() with ''CRC Error. PNG Image chunk is corrupt""",https://github.com/SixLabors/ImageSharp/issues/276
2017-7/30,2017-7/13,Image.Load() with IndexOutOfRangeException on 48/64 bpp interlaced PNG,https://github.com/SixLabors/ImageSharp/issues/277
2017-7/21,2017-7/21,Missing CurrentImageFormat,https://github.com/SixLabors/ImageSharp/issues/279
2017-9/1,2017-7/21,Error on load image: Header Size value '124' is not valid,https://github.com/SixLabors/ImageSharp/issues/280
2017-8/12,2017-7/26,Endless loop on load of invalid image file,https://github.com/SixLabors/ImageSharp/issues/281
2020-1/18,2017-7/27,Make ComparableExtensions public ,https://github.com/SixLabors/ImageSharp/issues/282
2017-10/3,2017-7/29,Allow encoding directly from frames,https://github.com/SixLabors/ImageSharp/issues/284
2019-3/21,2017-7/31,Losing quality on loading 48/64 bpp PNG,https://github.com/SixLabors/ImageSharp/issues/285
2018-11/23,2017-8/1,Off-color pixels in WuQuantizer output,https://github.com/SixLabors/ImageSharp/issues/286
2017-8/1,2017-8/1,Cannot load assembly System.IO.Compression on Image.Load with Png file.,https://github.com/SixLabors/ImageSharp/issues/287
2017-8/8,2017-8/6,Opening and saving PNG image results in Image being offset by X=1,https://github.com/SixLabors/ImageSharp/issues/288
2017-8/12,2017-8/9,"""CRC Error. PNG Image chunk is corrupt!"" when loading certain image",https://github.com/SixLabors/ImageSharp/issues/290
2017-8/10,2017-8/10,Saving png image as jpg loses characteristics,https://github.com/SixLabors/ImageSharp/issues/293
2017-8/13,2017-8/13,Strange description of nuget package.,https://github.com/SixLabors/ImageSharp/issues/295
2017-8/22,2017-8/19,ErrorDiffusionDitherProcessor bug when constrained with a `Rectangle`,https://github.com/SixLabors/ImageSharp/issues/300
2017-8/29,2017-8/19,PNG decoder result is incorrect for certain images,https://github.com/SixLabors/ImageSharp/issues/301
2017-8/22,2017-8/22,NotSupportedException: Specified method is not supported,https://github.com/SixLabors/ImageSharp/issues/303
2017-8/25,2017-8/23,ICC: es-XL is invalid culture identifier,https://github.com/SixLabors/ImageSharp/issues/304
2018-5/26,2017-8/23,"rowSpan after Image.Load<Bgr24>(filename.bmp) fails on Linux, same image file + code work on Windows",https://github.com/SixLabors/ImageSharp/issues/305
2017-8/30,2017-8/24,"Implementing or porting an accurate, SIMD optimized IDCT algorithm",https://github.com/SixLabors/ImageSharp/issues/306
2017-8/24,2017-8/24,GetPropertyItem,https://github.com/SixLabors/ImageSharp/issues/307
2017-8/24,2017-8/24,Libraries are not signed!,https://github.com/SixLabors/ImageSharp/issues/308
2017-8/25,2017-8/24,ImageSharp.ImageFormatException 'Too many coefficients 64 > 63,https://github.com/SixLabors/ImageSharp/issues/309
2017-9/14,2017-8/25,Need help building and running on MacOS in PowerShell,https://github.com/SixLabors/ImageSharp/issues/311
2017-8/27,2017-8/27,Use primitives from System.Drawing,https://github.com/SixLabors/ImageSharp/issues/312
2017-8/29,2017-8/28,"Image.Load() with System.ArgumentException ""Not a valid pass index: 7""",https://github.com/SixLabors/ImageSharp/issues/313
2017-8/29,2017-8/28,"Image.Load() with IndexOutOfRangeException ""Index was outside the bounds of the array.""",https://github.com/SixLabors/ImageSharp/issues/314
2020-4/24,2017-8/31,Bitmap DIB Header formats,https://github.com/SixLabors/ImageSharp/issues/320
2017-9/1,2017-9/1,Is it possible to conert Image<Rgba32> to array of bytes?,https://github.com/SixLabors/ImageSharp/issues/321
2017-10/11,2017-9/2,BMP with 8-bit pixel depth and RLE won't load,https://github.com/SixLabors/ImageSharp/issues/323
2017-9/3,2017-9/3,async await with ImageSharp,https://github.com/SixLabors/ImageSharp/issues/324
2017-11/8,2017-9/8,ImageSharp buffers take up too much memory space,https://github.com/SixLabors/ImageSharp/issues/325
2018-5/18,2017-9/15,Question: Why use SpanHelper.Copy instead of Slice and CopyTo on Span?,https://github.com/SixLabors/ImageSharp/issues/327
2017-9/16,2017-9/16,Was it okay to delete old versions from MyGet?,https://github.com/SixLabors/ImageSharp/issues/332
2017-9/16,2017-9/16,Add link to nuget,https://github.com/SixLabors/ImageSharp/issues/333
2017-9/18,2017-9/18,StreamExtensions.Skip may skip less bytes than specified,https://github.com/SixLabors/ImageSharp/issues/338
2017-9/21,2017-9/19,Clone/Extract frames from image,https://github.com/SixLabors/ImageSharp/issues/340
2017-9/19,2017-9/19,Remove Frame Specific metadata from ImageMetadata,https://github.com/SixLabors/ImageSharp/issues/341
2017-9/21,2017-9/20,PngDecoder System.IndexOutOfRangeException,https://github.com/SixLabors/ImageSharp/issues/345
2017-10/4,2017-9/26,Aliasing the using directive causes missing methods,https://github.com/SixLabors/ImageSharp/issues/353
2017-9/30,2017-9/29,Converting Png to Jpg give a color background and not white (Asp.Net Core),https://github.com/SixLabors/ImageSharp/issues/355
2017-10/5,2017-10/5,PNG decoder allocates a lot of memory on corrupted chunk,https://github.com/SixLabors/ImageSharp/issues/358
2017-10/12,2017-10/11,BMP (Probably RLE encoded) has Alpha 0 instead of 255,https://github.com/SixLabors/ImageSharp/issues/369
2020-10/12,2017-10/12,Question: Any plans HEIC support?,https://github.com/SixLabors/ImageSharp/issues/371
2017-10/16,2017-10/16,AWS Lambda support? (netcoreapp1.0),https://github.com/SixLabors/ImageSharp/issues/372
2019-10/24,2017-10/19,Images created via safari's/iOS's implementation of HTMLCanvasElement.toBlob cannot be loaded,https://github.com/SixLabors/ImageSharp/issues/373
2017-11/22,2017-10/23,Remove stylecop.json from SixLabors.ImageSharp.Drawing NuGet package ,https://github.com/SixLabors/ImageSharp/issues/374
2017-10/26,2017-10/26,Wrapped text should not include space at start of new line,https://github.com/SixLabors/ImageSharp/issues/375
2017-10/31,2017-10/31,Incorrect nuget dependencies for SixLabors.ImageSharp.Web package,https://github.com/SixLabors/ImageSharp/issues/378
2017-11/8,2017-11/5,Failing installation of SixLabors.ImageSharp in NuGet VS 15.4.2,https://github.com/SixLabors/ImageSharp/issues/380
2018-11/5,2017-11/13,Make ColorSpaces and conversion public,https://github.com/SixLabors/ImageSharp/issues/381
2018-7/18,2017-11/20,Crash when running in AOT-only mode (Release mode) in SixLabors.ImageSharp.PixelAccessor,https://github.com/SixLabors/ImageSharp/issues/383
2017-12/4,2017-11/22,System.AccessViolationException when Loading a jpg image,https://github.com/SixLabors/ImageSharp/issues/385
2017-12/4,2017-11/30,1bpp Support?,https://github.com/SixLabors/ImageSharp/issues/388
2019-2/18,2017-12/1,Behavior of DrawText unclear,https://github.com/SixLabors/ImageSharp/issues/389
2017-12/13,2017-12/1,GIF Artifacts,https://github.com/SixLabors/ImageSharp/issues/390
2017-12/5,2017-12/5,Ambiguous ImageExtensions reference,https://github.com/SixLabors/ImageSharp/issues/391
2017-12/8,2017-12/8,ImageFormatException: 'Bad Th value' on jpeg image,https://github.com/SixLabors/ImageSharp/issues/394
2017-12/9,2017-12/8,Artifacts after resizing,https://github.com/SixLabors/ImageSharp/issues/396
2017-12/14,2017-12/13,Remove EXIF from image,https://github.com/SixLabors/ImageSharp/issues/400
2018-5/9,2017-12/15,Refactor solution namespaces and classes,https://github.com/SixLabors/ImageSharp/issues/401
2018-5/9,2017-12/15,Create API Documentation,https://github.com/SixLabors/ImageSharp/issues/402
2017-12/19,2017-12/15,IndexOutOfRangeException in ReadFrameColors when processing Gif,https://github.com/SixLabors/ImageSharp/issues/403
2017-12/19,2017-12/18,"""Image cannot be loaded"" for valid GIFs",https://github.com/SixLabors/ImageSharp/issues/405
2017-12/20,2017-12/20,DrawText with border?,https://github.com/SixLabors/ImageSharp/issues/407
2018-1/5,2017-12/21,Out of Memory Exception when resizing image,https://github.com/SixLabors/ImageSharp/issues/409
,2017-12/22,Decoding malformed iPhone generated PNG throws 'Bad compression method for ZLIB header: cmf=237',https://github.com/SixLabors/ImageSharp/issues/410
2020-7/1,2017-12/23,Create developer-friendly documentation with examples,https://github.com/SixLabors/ImageSharp/issues/411
2017-12/25,2017-12/24,"Disabling AA can result in ""missed"" lines",https://github.com/SixLabors/ImageSharp/issues/412
2017-12/27,2017-12/27,Image.Load<Rgba32> Exception 'Bad RST marker',https://github.com/SixLabors/ImageSharp/issues/416
2017-12/29,2017-12/29,SVG encoding?,https://github.com/SixLabors/ImageSharp/issues/417
2017-12/29,2017-12/29,Load existing PNG from filesystem and access image pixels,https://github.com/SixLabors/ImageSharp/issues/418
2017-12/29,2017-12/29,Accessing individual pixel of an image,https://github.com/SixLabors/ImageSharp/issues/419
2017-12/30,2017-12/29,SaveAsBmp doesn't write correct BPP into the Header,https://github.com/SixLabors/ImageSharp/issues/420
2018-6/19,2017-12/31,Inconsistent behaviour between TextMeasurer and the result text size when DPI is specified,https://github.com/SixLabors/ImageSharp/issues/421
2018-1/7,2018-1/1,Animated gif stops looped animation after resizing and bad quality,https://github.com/SixLabors/ImageSharp/issues/422
2018-1/24,2018-1/1,"""Value should be an unsigned short"" exception on image with EXIF rotate.",https://github.com/SixLabors/ImageSharp/issues/423
2018-1/3,2018-1/2,Errors on Setting up a ImageCore file for a Discord Bot,https://github.com/SixLabors/ImageSharp/issues/425
2020-1/18,2018-1/2,Make pixel blenders public,https://github.com/SixLabors/ImageSharp/issues/426
2022-4/25,2018-1/5,Feature proposal: handling tileable images,https://github.com/SixLabors/ImageSharp/issues/427
2018-1/24,2018-1/6,Incorrect color bleed when applying processors to images with alpha,https://github.com/SixLabors/ImageSharp/issues/428
2018-3/21,2018-1/10,Pixel Blenders not producing correct output,https://github.com/SixLabors/ImageSharp/issues/429
2018-1/19,2018-1/11,interfaces for Image,https://github.com/SixLabors/ImageSharp/issues/430
