"['title']","['createdAt']","['closedAt']","['publishedAt']","['merged']","['mergedAt']","['paticipants']","['additions']","['deletions']"
"changed map arrow behaviour","2018-3/6","2018-3/6","2018-3/6",True,"2018-3/6",2,1,5
"moved checkbox to the left","2018-3/6","2018-3/6","2018-3/6",True,"2018-3/6",2,9,3
"added offset for popup which depends on orientation","2018-3/7","2018-3/7","2018-3/7",True,"2018-3/7",2,6,1
"added row ""Description"" to Favourite in context menu","2018-3/7","2018-3/7","2018-3/7",True,"2018-3/7",3,87,3
"added check if selectedObj is amenity and get it`s location","2018-3/9","2018-3/9","2018-3/9",True,"2018-3/9",2,11,2
"Add wptCategoryNames to GPXTrackAnalysis","2018-3/13","2018-3/13","2018-3/13",True,"2018-3/13",2,73,20
"Favourites bottom sheet menu","2018-3/14","2018-3/14","2018-3/14",True,"2018-3/14",2,732,54
"Remove executable permission from non-executable files","2018-3/15","2018-3/15","2018-3/15",True,"2018-3/15",2,0,0
"deleted text lines limit for favourites description row","2018-3/17","2018-3/17","2018-3/17",True,"2018-3/17",2,1,2
"Synonyms search","2018-3/20","2018-3/20","2018-3/20",True,"2018-3/20",2,112,25
"Waypoint categories import","2018-3/21","2018-3/21","2018-3/21",True,"2018-3/21",1,1142,2085
"Closing keyboard after ""Search"" button","2018-3/21","2018-3/21","2018-3/21",True,"2018-3/21",2,18,0
"Ref is part of the name in context menu","2018-3/22","2018-3/22","2018-3/22",True,"2018-3/22",2,10,1
"added two methods","2018-3/22","2018-3/22","2018-3/22",True,"2018-3/22",2,21,0
"Visible search radius","2018-3/23","2018-3/23","2018-3/23",True,"2018-3/23",2,8,3
"Search city without streets","2018-3/23","2018-3/23","2018-3/23",True,"2018-3/23",2,18,1
"Spelling: Language rework","2018-3/24","2018-3/24","2018-3/24",True,"2018-3/24",2,329,329
"Update phrases.xml","2018-3/25","2018-3/25","2018-3/25",True,"2018-3/25",2,5,5
"Search city without streets","2018-3/26","2018-3/26","2018-3/26",True,"2018-3/26",2,35,10
"added check for popup windows","2018-3/27","2018-3/27","2018-3/27",True,"2018-3/27",2,66,36
"Markers fixes","2018-3/27","2018-3/27","2018-3/27",True,"2018-3/27",2,27,10
"fixed bug with setAdapter before addHeaderView","2018-3/27","2018-3/27","2018-3/27",True,"2018-3/27",2,1,2
"Wikivoyage","2018-3/28","2018-3/28","2018-3/28",True,"2018-3/28",1,827,1
"Markers show category","2018-3/28","2018-3/28","2018-3/28",True,"2018-3/28",2,4,0
"check for webP images","2018-3/28","2018-3/28","2018-3/28",True,"2018-3/28",2,78,38
"Update phrases.xml .de","2018-3/28","2018-4/28","2018-3/28",True,"2018-4/28",3,12,12
"Fix for button bug with api<kitkat","2018-3/29","2018-3/29","2018-3/29",True,"2018-3/29",2,1,1
"Coordinate input save keyboard type","2018-3/29","2018-3/29","2018-3/29",True,"2018-3/29",2,27,44
"Coordinate input save keyboard","2018-3/30","2018-3/30","2018-3/30",True,"2018-3/30",2,102,12
"Added check to null pointer","2018-3/30","2018-3/30","2018-3/30",True,"2018-3/30",2,7,6
"Coordinate input keyboard fixes","2018-4/2","2018-4/2","2018-4/2",True,"2018-4/2",2,49,33
"change width of first two editTexts","2018-4/2","2018-4/2","2018-4/2",True,"2018-4/2",2,4,0
"added title of article","2018-4/3","2018-4/3","2018-4/3",True,"2018-4/3",2,2,2
"fix landscape bug with api<18","2018-4/3","2018-4/3","2018-4/3",True,"2018-4/3",2,1,0
"add title image to article","2018-4/3","2018-4/3","2018-4/3",True,"2018-4/3",2,44,19
"Wikivoyage improvements","2018-4/4","2018-4/4","2018-4/4",True,"2018-4/4",2,2,2
