"['title']","['createdAt']","['closedAt']","['publishedAt']","['merged']","['mergedAt']"
"New settings search UX - #40957","2017-12","2018-1","2017-12",True,"2018-1"
"SelectBox Custom: Hide Drop-down on Dispose.  Fixes: #40962","2017-12","2017-12","2017-12",True,"2017-12"
"Update copyright information","2017-12","2018-1","2017-12",False,"null"
"Ben/taskmanager","2018-1","2018-1","2018-1",False,"null"
"Remove all PTYSHELLARGs from environment","2018-1","2018-1","2018-1",True,"2018-1"
"Move new CodeAction Api from proposed to vscode.d.ts","2018-1","2018-1","2018-1",True,"2018-1"
"fix typo in comment","2018-1","2018-1","2018-1",False,"null"
"Update copyright year to 2018","2018-1","2018-1","2018-1",True,"2018-1"
"#40483 Add user snippets line in the cog button","2018-1","2018-1","2018-1",True,"2018-1"
"Add 'enableScrollWhenVisible' to control scroll when Find widget is visible.[#28390]","2018-1","2018-1","2018-1",False,"null"
"Make color picker to follow cursor horizontally Fixes #34205","2018-1","2018-5","2018-1",False,"null"
"Fix typo in MergeDecorator class name","2018-1","2018-1","2018-1",True,"2018-1"
"Add option to control width of the line cursor ","2018-1","2018-1","2018-1",True,"2018-1"
"buffer improvement with piece tree","2018-1","2018-1","2018-1",True,"2018-1"
"Clean up terminal config access","2018-1","2018-1","2018-1",True,"2018-1"
"WIP make globs case-insensitive by default","2018-1","2019-10","2018-1",False,"null"
"Terminal Find: Add Find Next/Previous WIP Fixes: #29661","2018-1","2018-9","2018-1",False,"null"
"Save diff editor view state","2018-1","2018-2","2018-1",False,"null"
"Added support for multiple selections in Open Link action","2018-1","2018-1","2018-1",True,"2018-1"
"o","2018-1","2018-1","2018-1",False,"null"
"Adopt list commands for editor's ""Find References"" peek UI","2018-1","2018-1","2018-1",True,"2018-1"
"Add note to differentiate btw TextDoc & TextEditor","2018-1","2018-1","2018-1",True,"2018-1"
"Fix some English issues in the interactive playground","2018-1","2018-1","2018-1",True,"2018-1"
"Fix hr in github issues","2018-1","2018-1","2018-1",True,"2018-1"
"Clarified documentation for Position functions","2018-1","2018-1","2018-1",True,"2018-1"
"Add log uploader command line util","2018-1","2018-1","2018-1",True,"2018-1"
"Fix typo","2018-1","2018-1","2018-1",True,"2018-1"
"saving commit message in scm for reload/reopen","2018-1","2018-9","2018-1",False,"null"
"Explorer: multi select","2018-1","2018-1","2018-1",False,"null"
"Use ASAR","2018-1","2018-1","2018-1",True,"2018-1"
"Added find all button to find widget","2018-1","2019-10","2018-1",False,"null"
"Make diff gutter decorators width configurable","2018-1","2018-2","2018-1",False,"null"
"Run hygiene in a dedicated Travis job","2018-1","2018-1","2018-1",True,"2018-1"
"[ext/yaml] add indentation rules configuration","2018-1","2018-1","2018-1",True,"2018-1"
"Set the minimum height of the xterm scrollbar thumb to 35px","2018-1","2018-1","2018-1",True,"2018-1"
"some when condition polish","2018-1","2018-1","2018-1",True,"2018-1"
"API: Add resourceUri property to TreeItem","2018-1","2018-1","2018-1",True,"2018-1"
"Add optional id property to the tree item","2018-1","2018-1","2018-1",True,"2018-1"
"Add option for always visible action buttons in side panels. ","2018-1","2018-2","2018-1",True,"2018-2"
"Fixed --user-data-dir --help description.","2018-1","2018-1","2018-1",False,"null"
"SelectBox convert to WorkbenchList WIP","2018-1","2018-1","2018-1",False,"null"
"Explorer multiple selection","2018-1","2018-1","2018-1",True,"2018-1"
" _","2018-1","2018-1","2018-1",False,"null"
"fix: add word boundray to check markdown italic","2018-1","2018-1","2018-1",True,"2018-1"
"fix: change default keybinding of cursorColumnSelectUp to ctrl+shift+…","2018-1","2018-3","2018-1",True,"2018-3"
"pass --no-use flag when sourcing nvm in build script ","2018-1","2018-2","2018-1",True,"2018-2"
"Remove hard-coded zebra in running extensions Fixes #40432","2018-1","2018-1","2018-1",True,"2018-1"
"Use HTTPS for npm package.json auto-complete","2018-1","2018-1","2018-1",True,"2018-1"
"Don't show credential dialog on startup","2018-1","2018-1","2018-1",False,"null"
"find in folder adopt to multi select in explorer","2018-1","2018-1","2018-1",False,"null"
"Update vs_code_editor_walkthrough.md","2018-1","2018-1","2018-1",False,"null"
"fix grammar in walkthrough","2018-1","2018-1","2018-1",True,"2018-1"
"Allow renaming/creating/deleting files in a workspaced edit","2018-1","2018-1","2018-1",True,"2018-1"
"When trigger suggest for incomplete completions, use new kind","2018-1","2018-1","2018-1",True,"2018-1"
"Add copy command action to keybinding editor context menu","2018-1","2018-1","2018-1",True,"2018-1"
"clean up icon path confusion","2018-1","2018-1","2018-1",True,"2018-1"
"add ""Open workspace..."" link to welcome page","2018-1","2018-1","2018-1",False,"null"
"Make prefill in quick open configurable","2018-1","2018-2","2018-1",False,"null"
"[monaco] fix Microsoft/monaco-editor#642: sync CompletionItemProvider api","2018-1","2018-1","2018-1",True,"2018-1"
"Add win32x64AppId to product.json","2018-1","2018-1","2018-1",True,"2018-1"
"fix: #41516 (wrap with abbrevation)","2018-1","2018-1","2018-1",True,"2018-1"
"Chrisdias/contextkeyglobexpr","2018-1","2018-1","2018-1",True,"2018-1"
"Get emmet completions from css extension","2018-1","2018-2","2018-1",True,"2018-2"
