"['title']","['createdAt']","['closedAt']","['publishedAt']","['merged']","['mergedAt']"
"Release/1.28 - Official dark mode support for macOS Mojave","2018-10","2018-10","2018-10",False,"null"
"Update Contributing.md","2018-10","2018-10","2018-10",True,"2018-10"
"CONTRIBUTIONG_HI.md","2018-10","2018-10","2018-10",False,"null"
"Add a message informing that no editors are open","2018-10","2018-10","2018-10",False,"null"
"Added License Badge","2018-10","2018-10","2018-10",False,"null"
"Support disabling automatic updates (#12817)","2018-10","2019-1","2018-10",False,"null"
"Create manyadav","2018-10","2018-10","2018-10",False,"null"
"Introduce SQLite (in-memory) for localStorage","2018-10","2018-10","2018-10",True,"2018-10"
"Replace deprecated dependency gulp-util ","2018-10","2019-5","2018-10",False,"null"
"edited readme","2018-10","2018-10","2018-10",False,"null"
"Fix Gitter Badge color","2018-10","2018-10","2018-10",True,"2018-10"
"Adding .tex files icon","2018-10","2018-10","2018-10",False,"null"
"Added ability to output extension info to clipboard","2018-10","2018-10","2018-10",False,"null"
"Fixes tests error with faulty OS check when OS is Fedora","2018-10","2018-10","2018-10",True,"2018-10"
"Clear Editor Selection When Find Widget Is Closed","2018-10","2020-10","2018-10",False,"null"
"Added ability to output extension info to clipboard (fixed merge and typescript issues)","2018-10","2018-10","2018-10",False,"null"
"vscode-extension-telemetry 0.0.21","2018-10","2018-10","2018-10",False,"null"
"Fix a bug for prev and next button in findWidget when nothing being found","2018-10","2018-10","2018-10",True,"2018-10"
"Add a setting to control cwd behavior on terminal split","2018-10","2018-10","2018-10",True,"2018-10"
"fix check to determine if an operation was specified","2018-10","2018-10","2018-10",False,"null"
"Allow updates to be completely disabled or manual, as well as automatic","2018-10","2019-1","2018-10",True,"2019-1"
"Fix a bug for not warn properly when file to create already exists","2018-10","2019-10","2018-10",False,"null"
"Add a reference to Monaco Editor in README","2018-10","2018-10","2018-10",False,"null"
"Fix webview file icon for release notes","2018-10","2018-10","2018-10",True,"2018-10"
"Rewording / copy change","2018-10","2018-10","2018-10",True,"2018-10"
"Fix extension search race condition","2018-10","2018-10","2018-10",False,"null"
