"['title']","['createdAt']","['closedAt']","['publishedAt']","['merged']","['mergedAt']"
"Adopt icon font in problems and peek error","2019-10","2019-10","2019-10",True,"2019-10"
"Only zoom after first click, after the webview editor is active.","2019-10","2019-10","2019-10",False,"null"
"Ben/oct debt","2019-10","2019-10","2019-10",False,"null"
"Fix-81877 Image preview should not zoom on first click if unfocused ","2019-10","2019-10","2019-10",False,"null"
"Revert ""fixes #80054""","2019-10","2019-10","2019-10",True,"2019-10"
"Press `space` key on a disabled button should not trig click event.","2019-10","2019-10","2019-10",True,"2019-10"
"Add git.showCommitInput config option (#79074)","2019-10","2020-4","2019-10",True,"2020-4"
"Add support for `git-crypt`","2019-10","2020-5","2019-10",False,"null"
"fix #81946","2019-10","2019-10","2019-10",False,"null"
"Add conditions to keep the hover widget when there is active selection","2019-10","2020-9","2019-10",False,"null"
"debt - leverage IKeyboardEvent attributes","2019-10","2019-10","2019-10",False,"null"
"preinstall script checks if node versione is stricly equals to 10.*","2019-10","2019-10","2019-10",False,"null"
"search: remove unused config settings","2019-10","2019-10","2019-10",True,"2019-10"
"fix image preview to show correct canvas size","2019-10","2019-10","2019-10",True,"2019-10"
"Improve shell scripts","2019-10","2019-10","2019-10",False,"null"
"Rename ""Soft Undo"" to ""Cursor Undo"" in the Command Palette","2019-10","2019-12","2019-10",False,"null"
"Fix git repository not detected if root folder ends in [space]","2019-10","2019-10","2019-10",True,"2019-10"
"Use SIGUSR1 for automatic extension profiling","2019-10","2019-10","2019-10",True,"2019-10"
"Fix #81890 - Fix HSLA to RGBA in color picker","2019-10","2019-10","2019-10",True,"2019-10"
":up: terser@4.3.8","2019-10","2019-10","2019-10",True,"2019-10"
":up: graceful-fs@4.2.2","2019-10","2019-10","2019-10",True,"2019-10"
"Render Octicons in CodeLens","2019-10","2019-10","2019-10",True,"2019-10"
" Microsoft logo stylised and topics added.","2019-10","2019-10","2019-10",False,"null"
"Update README.md","2019-10","2019-10","2019-10",False,"null"
"Fallback to PCRE2 if match whole word used with regexp","2019-10","2019-10","2019-10",True,"2019-10"
"Fixed: Image preview should not zoom on first click if unfocused","2019-10","2019-10","2019-10",True,"2019-10"
"Tweak proposed API check","2019-10","2019-10","2019-10",False,"null"
"debt - tweak proposed API check","2019-10","2019-10","2019-10",True,"2019-10"
"Update README.md","2019-10","2019-10","2019-10",False,"null"
"build - run tests with poropsed API","2019-10","2019-10","2019-10",True,"2019-10"
"Update distro","2019-10","2019-10","2019-10",True,"2019-10"
"linux/bin/code.sh: use command -v instead of which","2019-10","2019-10","2019-10",True,"2019-10"
"piggy wants food!","2019-10","2019-10","2019-10",True,"2019-10"
"Revert ""fixes #77837""","2019-10","2019-10","2019-10",True,"2019-10"
"EOL User Setting should be able to be set per language or file type","2019-10","2019-10","2019-10",True,"2019-10"
"Remove executable bits from non-executable files","2019-10","2019-10","2019-10",True,"2019-10"
"italic link , updated ReadMe file.","2019-10","2019-10","2019-10",False,"null"
"Change scm default from tree to list","2019-10","2019-10","2019-10",True,"2019-10"
"fix: remove TypeScript from ExtensionSuggestions","2019-10","2019-10","2019-10",True,"2019-10"
"Disallow reloading in issue reporter. Fixes #77171","2019-10","2019-10","2019-10",True,"2019-10"
"Fixes #82149","2019-10","2019-10","2019-10",True,"2019-10"
"Remove minimum terminal split width guard","2019-10","2019-10","2019-10",True,"2019-10"
"Add command to update VS Code from command palette","2019-10","2019-10","2019-10",False,"null"
"Notifications icon polish","2019-10","2019-10","2019-10",True,"2019-10"
"Separate HTML for selection inner corners from remainder of selection","2019-10","2019-10","2019-10",True,"2019-10"
"Add a link to Where to Contribute","2019-10","2019-10","2019-10",True,"2019-10"
"Fixes #48513 - buffers terminal onData events","2019-10","2019-10","2019-10",True,"2019-10"
"Add active activity border and background colors","2019-10","2019-10","2019-10",True,"2019-10"
"Add command to update VS Code from command palette","2019-10","2019-10","2019-10",False,"null"
"Add command to update VS Code from command palette","2019-10","2019-10","2019-10",False,"null"
"#75938 - Added in setting for diff gutter visibility","2019-10","2019-10","2019-10",True,"2019-10"
"Fixes #82212","2019-10","2019-10","2019-10",True,"2019-10"
"debugCommands: check if threadId is number before using it","2019-10","2019-10","2019-10",True,"2019-10"
"Terminal and part of the debug changes needed to respond to cancelling a prelaunch task","2019-10","2019-10","2019-10",True,"2019-10"
"minimap - allow variable scaling","2019-10","2019-10","2019-10",True,"2019-10"
"Show dirty state icon when workbench.editor.tabCloseButton is off","2019-10","2019-10","2019-10",False,"null"
"Show dirty state icon when workbench.editor.tabCloseButton is off","2019-10","2019-10","2019-10",True,"2019-10"
"Joao/release/1.39/fix 82203","2019-10","2019-10","2019-10",False,"null"
"minimap - fix confusing showSlider description","2019-10","2019-10","2019-10",True,"2019-10"
"[WiP] Git: Add events to API","2019-10","2019-10","2019-10",False,"null"
"Re-enable building VS Code with TS 3.7","2019-10","2019-10","2019-10",True,"2019-10"
"adopt font window icon controls","2019-10","2019-10","2019-10",True,"2019-10"
"Fix #82203 for recovery","2019-10","2019-10","2019-10",True,"2019-10"
"Fixes #82257 for recovery","2019-10","2019-10","2019-10",True,"2019-10"
"Fixed the problem of overwriting many characters in suggestion","2019-10","2019-10","2019-10",True,"2019-10"
